fecha,K11-N3.85E-75.15,I12-N3.65E-75.05,I11-N3.65E-75.15,J11-N3.75E-75.15,L12-N3.95E-75.05,K13-N3.85E-74.95,J12-N3.75E-75.05,K12-N3.85E-75.05,G10-N3.45E-75.25,H10-N3.55E-75.25,G8-N3.45E-75.45,G9-N3.45E-75.35,G11-N3.45E-75.15,H11-N3.55E-75.15,I10-N3.65E-75.25,J10-N3.75E-75.25,F4-N3.35E-75.85,G4-N3.45E-75.85,D4-N3.15E-75.85,E4-N3.25E-75.85,E5-N3.25E-75.75,F5-N3.35E-75.75,H4-N3.55E-75.85,D5-N3.15E-75.75,F2-N3.35E-76.05,D3-N3.15E-75.95,L13-N3.95E-74.95,D2-N3.15E-76.05,G3-N3.45E-75.95,H3-N3.55E-75.95,E3-N3.25E-75.95,F3-N3.35E-75.95,I5-N3.65E-75.75,J5-N3.75E-75.75,I4-N3.65E-75.85,J4-N3.75E-75.85,C2-N3.05E-76.05,B3-N2.95E-75.95,I6-N3.65E-75.65,J6-N3.75E-75.65,D6-N3.15E-75.65,E6-N3.25E-75.65,G5-N3.45E-75.75,H5-N3.55E-75.75,H6-N3.55E-75.65,I3-N3.65E-75.95,F6-N3.35E-75.65,G6-N3.45E-75.65,H8-N3.55E-75.45,I8-N3.65E-75.45,H7-N3.55E-75.55,I7-N3.65E-75.55,K4-N3.85E-75.85,K5-N3.85E-75.75,H9-N3.55E-75.35,I9-N3.65E-75.35,C4-N3.05E-75.85,B5-N2.95E-75.75,C3-N3.05E-75.95,B4-N2.95E-75.85,F7-N3.35E-75.55,G7-N3.45E-75.55,C5-N3.05E-75.75,C6-N3.05E-75.65,L6-N3.95E-75.65,J7-N3.75E-75.55,L5-N3.95E-75.75,K6-N3.85E-75.65,M12-N4.05E-75.05
2018-10-22,0.000147358,0.000172495,0.000135816,0.000109484,0.0,0.0,0.000158782,0.0,1.15919,0.648024,0.320294,3.32676,2.27765,0.379609,0.00162005,0.0120332,0.191216,0.165505,0.259868,0.0243718,0.0117477,0.0935425,1.8191,1.40167,3.25586,0.940686,0.0,2.16856,1.78395,2.44675,1.63129,0.371188,0.6219,1.89412,0.972507,2.84666,3.00096,4.21033,0.646743,0.148115,2.8643,0.275045,0.545867,1.44054,1.33187,3.88303,0.234613,0.673998,0.493287,0.340567,0.940018,0.428143,2.98328,0.975196,0.219453,0.679277,3.47855,2.04605,4.62906,2.54335,0.127427,0.345988,6.13844,3.55028,2.40854,1.89362,3.16691,0.0319789,0.0
2018-10-23,3.42517,4.69768,4.88585,4.62885,3.85917,4.23187,5.3704,3.3365,4.05474,5.5159,2.5794,3.38467,4.85515,6.23452,5.97052,2.97937,0.770497,1.3832,0.543744,2.78522,0.880737,2.6215,1.38369,3.93052,2.95055,0.339859,4.92745,1.54636,1.58856,2.39156,1.64315,1.68894,4.97293,7.07146,8.49101,9.44857,4.57142,3.72659,9.39536,9.95112,0.860547,0.839859,1.74752,1.9222,3.38059,2.83565,1.22583,2.33633,4.11241,4.06565,3.26875,6.99097,15.9388,7.53313,6.01839,5.73159,18.2732,2.06626,4.98023,9.92119,1.60252,3.04226,1.71386,1.73783,6.35446,9.6892,12.6716,5.64347,4.20818
2018-10-24,3.89338,3.66281,5.76505,3.25565,3.51629,2.75131,3.10439,3.29553,1.60834,4.02935,1.34233,2.25689,3.75212,4.9366,5.89095,3.21551,6.91461,6.03312,5.1154,5.94228,5.55473,6.87545,3.73848,2.25742,4.86857,1.31626,2.37556,3.10737,7.57146,2.15678,4.51236,5.25201,2.73422,1.96246,4.01798,3.537,1.77204,4.66042,6.02084,3.72842,0.484314,4.29467,7.5431,3.89866,4.9859,0.136293,6.16092,5.13602,3.04972,3.88431,4.48088,8.2427,3.12856,1.98082,2.92364,5.74439,1.8635,1.08401,1.67901,3.87989,2.62543,3.97887,1.53033,0.837911,2.09685,2.88646,4.49719,0.962672,2.29496
2018-10-25,0.500469,2.44954,3.53497,1.95931,0.879199,0.834986,2.89346,2.17075,3.13701,1.05242,2.62617,1.67334,2.96848,3.67368,4.43749,4.03191,7.20501,7.397,4.41082,6.21117,4.81686,5.5153,7.4678,3.33416,4.47999,4.16995,0.12001,3.29632,7.60327,8.01132,6.90401,8.22402,5.65335,5.61117,5.64409,5.78119,3.79911,3.78443,0.722321,4.54019,4.17188,7.06468,7.66496,6.69059,2.20379,6.26029,7.2763,4.20939,4.1988,2.46156,2.4495,0.840806,8.08615,7.30058,0.642331,0.574201,3.33935,6.1934,5.06726,2.33193,6.51725,3.48147,4.35974,1.89657,5.86349,0.399239,8.23833,4.84242,0.052949
2018-10-26,2.22444,7.60377,1.58359,1.58593,10.3334,5.52898,2.21609,3.49827,3.85338,1.48503,0.0,0.0392715,5.86262,4.71546,1.86094,0.145554,1.33863,0.0635324,0.189448,1.26804,0.0,0.141174,0.329397,0.0,2.46482,0.796373,6.81991,2.77286,0.949847,1.31013,1.10725,2.12148,0.116368,0.599143,0.9513,2.56044,5.39343,0.673594,0.0,0.0112669,0.0,0.0,0.0,0.0,0.0,2.81588,0.524583,0.0183423,0.0,0.310086,0.0,0.0,5.03953,1.13398,2.38208,0.00276165,0.0113522,0.07172,1.7035,0.080607,0.0,0.0,0.00853233,0.00102544,1.9981,0.89837,4.6758,2.16949,3.68991
2018-10-27,9.7876,10.9376,15.8885,30.1439,19.6012,13.8183,10.3227,8.81632,8.06861,14.7865,14.1497,12.1937,9.07601,19.7707,10.6664,10.9915,10.5041,10.0978,14.7847,12.4773,17.1082,15.4267,10.3112,11.5538,15.949,11.0502,18.7021,19.7851,12.3952,11.248,10.2595,12.4756,9.56095,9.74187,11.4686,11.4109,9.43229,7.27885,13.8921,20.3333,8.64655,16.1112,10.2093,10.0933,15.4795,13.8182,21.424,23.4423,13.5091,18.12,13.9553,17.8164,12.0276,9.73091,14.0161,9.57201,9.65177,5.8151,10.2113,4.96422,16.3687,19.6001,12.4698,8.62609,11.2892,17.9786,8.93802,11.6405,14.9504
2018-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291294,0.040688,0.224709,0.678018,0.17806,0.559411,0.685121,0.0,1.28657,2.28341,0.0,0.903155,3.40873,0.672273,1.95457,1.60563,0.0137021,0.708811,1.19894,1.95168,1.95502,3.04471,0.0,0.00329443,0.0,0.0,0.00177018,0.0103352,0.0,1.27987,0.0324434,0.0,0.0,0.0,0.0,0.0,2.19232,1.66296,0.0,0.0,0.289131,0.525361,0.638237,0.389609,0.0,0.0,0.00301749,0.0559851,0.685264,0.0,2.32011,0.0721882,0.0
2018-10-29,20.4664,17.9544,21.2312,20.2469,38.7934,75.237,30.1972,74.2601,19.5098,25.8133,19.9679,20.3575,13.4564,20.6401,20.5792,18.9997,10.3779,7.5599,4.69031,14.2771,8.87149,14.3197,18.7949,4.61121,1.64716,1.51089,84.5838,4.30209,8.00083,18.6175,4.47283,3.15145,22.4232,30.4384,20.8649,14.2512,0.859523,1.75666,23.0473,32.0942,1.11735,5.65967,15.6887,20.2628,19.9362,16.6727,5.66035,11.983,39.2248,22.9445,24.0765,23.653,24.1303,26.8829,24.2417,22.9007,4.6609,1.88555,2.92452,9.23284,4.50677,13.9636,0.00574303,1.01568,22.7209,32.7273,17.8543,41.5452,30.2286
2018-10-30,2.42124,4.19181,5.72051,1.58301,4.99946,10.0897,2.87155,4.2732,1.02471,1.61695,7.32874,6.16576,0.696761,0.972088,3.7908,0.609096,0.169048,0.549832,0.343262,1.5891,0.488272,0.26644,0.720436,0.454929,2.57397,1.60937,7.87022,4.54851,3.27584,0.473682,1.86928,1.52032,1.14003,2.74447,1.66829,2.11728,4.6783,9.08175,3.64694,2.28394,1.93608,1.37622,0.34216,1.4984,5.34945,1.51465,1.47383,3.36108,4.97359,6.86544,7.73094,4.772,2.04687,3.22069,4.75148,4.75304,0.328559,0.355306,6.55725,1.53694,2.91091,5.16436,0.0620012,0.1814,2.33465,4.6312,4.21048,1.79422,9.09041
2018-10-31,8.96747,3.23179,3.97543,3.58139,1.18196,6.75042,2.53529,6.50266,0.0,1.9515,0.258053,0.0,0.00167947,2.55738,3.91615,2.9797,0.0252877,0.17819,2.07708,0.73474,0.0,0.0,0.672284,0.0,0.280298,4.16963,0.699224,1.43547,1.04545,2.57223,0.731053,1.71425,2.12846,1.50097,1.29689,1.67549,1.28734,1.05937,1.2737,3.5616,0.0,0.0,0.232227,2.04422,0.0,0.704298,0.0,0.0296401,2.06397,4.15309,1.72719,2.38523,1.25585,2.28083,0.668592,4.34727,1.73667,0.0,0.0,0.0,0.0,0.798952,0.0,0.0,6.47488,4.47294,3.91735,6.42986,0.680794
2018-11-01,0.0,0.0,0.0,0.0,0.0108669,0.496946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00378011,1.08402,1.94628,0.917599,1.34566,0.100247,0.0705385,1.8333,0.223094,2.96147,1.77183,1.06431,2.95316,3.68297,3.14932,2.28342,2.12719,1.99625,1.50517,3.35277,3.89156,2.40663,0.942954,1.237,1.18843,0.0316715,0.00462042,0.100965,0.65917,0.0489749,3.51885,0.0,0.0,0.0,0.0,0.0,0.0,3.40582,2.13612,0.0,0.0,0.179929,0.0442563,1.49234,12.5911,0.0,0.0,0.070619,0.00753769,1.98837,0.825065,1.62574,1.88282,0.274587
2018-11-02,0.309193,0.0407616,0.00511802,0.0477605,0.195039,0.176869,0.0661357,0.135731,0.404276,2.8983,0.658707,0.526695,2.09131,0.0,3.158,0.145892,1.10871,3.81255,1.6154,1.16876,0.295105,0.36268,3.77356,0.657026,3.12914,2.75546,0.229414,3.738,1.44662,2.37053,0.945638,1.56215,2.24076,3.03342,4.34878,4.12083,5.58467,4.7174,1.35743,2.33268,0.648927,0.141305,1.3875,1.46125,1.32785,3.0912,0.280186,0.795463,0.0824595,0.0977144,0.39765,0.490034,6.10215,6.17911,2.47618,2.49992,3.67725,0.109561,3.58705,2.26665,0.037135,0.185589,0.887539,0.107542,3.07826,0.797148,6.14223,4.11613,0.201275
2018-11-03,38.8747,21.1457,91.0172,30.9484,29.1999,18.8693,29.8254,27.2454,12.2877,32.136,28.6083,43.1336,13.6585,34.1045,67.8267,49.6953,1.79849,1.7172,1.69939,1.52165,1.60624,1.86645,4.34913,1.13466,11.4505,3.71251,8.75782,9.96347,10.2498,3.51506,10.2827,10.7821,10.5073,10.2825,8.03338,4.74533,4.66371,0.893612,11.6082,10.4192,3.63907,2.4904,6.85553,8.47038,6.80837,4.50918,5.45604,5.41752,15.1068,16.085,11.9342,13.1998,2.7304,6.48827,24.1021,43.0563,2.97727,0.0483109,4.80203,0.0258699,12.9234,24.1492,1.17923,2.39926,5.53099,12.2747,6.02036,9.39425,13.2421
2018-11-04,2.93374,0.381959,0.0280087,0.113716,9.1235,5.20389,0.490129,6.40687,1.88121,0.0408486,3.2611,2.41397,0.0446223,0.00613937,0.00181161,0.0214102,14.4975,11.9933,10.3699,13.5918,14.7563,11.1507,13.6667,13.9529,9.53477,14.7673,3.52868,18.3509,14.5194,12.5092,12.6643,11.2881,11.8309,8.04913,8.40668,3.35219,20.7939,19.7201,15.4842,12.1314,16.3738,9.04438,13.3544,18.3211,11.822,11.5614,9.91377,12.2496,9.74032,5.93178,13.8589,6.64731,8.89906,9.86147,0.153433,0.00397219,14.4625,19.2627,25.324,19.0502,10.1592,11.4122,13.4807,11.5767,17.3575,4.63724,17.2451,14.2919,2.78112
2018-11-05,5.44384,5.33096,9.84018,9.95954,7.70487,2.41815,3.01702,4.64773,8.03602,6.30757,19.5293,9.46334,2.28228,2.89375,11.0442,11.5615,26.1483,24.3971,50.9025,50.2624,44.3391,36.4773,26.9406,53.4175,16.7579,34.0875,2.9068,17.384,23.3671,23.0912,32.1145,19.5897,23.6086,9.34364,16.8419,9.93782,16.233,26.6153,22.3356,11.636,34.2779,36.6341,33.605,38.4052,32.3188,18.5767,36.6239,43.862,14.6012,11.7424,18.377,15.6714,19.5982,5.43671,8.89107,10.4439,53.9679,14.7272,23.5005,26.9528,34.4187,39.912,34.1474,26.2535,9.11516,12.9095,14.6609,6.27432,6.19609
2018-11-06,0.0,0.0370028,0.0196297,0.0,0.0109208,0.154938,0.00208482,0.0137583,2.29374,1.81334,1.74594,1.97589,0.475006,0.217142,0.336482,0.333448,4.5529,5.7263,0.297126,4.20514,4.15187,2.825,3.45212,1.36892,2.12276,1.99437,0.0917479,1.93977,2.0039,3.46587,2.61041,1.91577,2.26647,4.90815,2.60344,4.52197,1.93134,2.83576,0.125285,6.17062,5.28541,4.2316,3.58158,3.50215,0.00941936,14.9464,0.630248,0.109604,1.63042,0.230425,1.3847,1.06755,4.48755,6.804,2.04817,0.269964,0.423427,4.0819,0.819454,4.01502,1.936,1.82287,3.65143,0.878086,2.26748,4.06263,4.36514,8.54674,0.00188565
2018-11-07,0.404268,0.369777,0.603381,0.996751,0.00788712,0.505184,0.366756,0.0625964,3.66532,0.330626,1.28242,0.644814,3.10131,0.602877,0.679936,0.389625,0.24209,0.60234,0.189428,0.594257,1.52268,2.41233,1.30244,1.07339,0.856909,0.268077,0.0199976,1.08338,1.66039,0.488819,1.39628,1.86632,0.0432264,0.691689,0.66356,0.50028,1.80815,1.81769,0.00262521,0.0369658,3.91783,5.60524,0.820471,0.118327,0.201443,0.0870171,10.8934,2.38042,0.00762492,1.14939,0.0504426,0.0171433,0.401952,0.433508,0.0495616,0.194148,0.247218,0.209458,0.330587,2.32744,4.63402,1.65552,0.672619,1.54421,0.761555,0.102013,2.06281,0.0368847,0.000363156
2018-11-08,0.0162666,0.00136841,0.00554984,0.0125657,0.0,0.0,0.00561995,0.0,0.0,0.0124882,0.0588435,0.0,0.0,0.000925025,0.0993802,0.189497,1.68409,2.39385,2.3148,1.32511,3.02315,0.379325,5.25856,1.91797,6.80814,2.52473,0.0,10.9016,2.51591,7.27276,1.66739,3.74787,0.21524,0.25012,5.80302,0.93754,6.69386,2.83828,0.701527,0.269421,0.0,0.230274,0.0652049,0.24967,0.60149,6.70647,0.430273,0.250966,0.155157,0.431684,0.649993,0.226642,0.922868,0.710412,0.0550248,0.451685,0.266372,0.0,3.81909,1.2097,0.0401633,0.388432,0.0717801,0.0,1.20217,0.514789,2.12938,0.458936,0.0
2018-11-09,35.9333,21.987,21.5585,32.6529,34.8507,21.6158,25.4077,27.6378,3.15664,11.4031,6.24253,3.13489,8.48112,16.5036,21.8192,28.8562,29.9243,24.1736,20.3366,28.809,5.99041,4.17913,19.7399,18.6369,16.2893,19.8957,33.4593,11.3289,25.4775,7.95081,19.1767,17.6638,3.85241,2.32012,2.69248,1.52466,4.85437,3.49909,3.49443,1.94317,4.29374,18.3286,5.68005,5.26609,4.04108,5.65279,4.56113,5.48671,11.6386,25.406,25.6415,6.72406,1.15649,0.571597,8.29757,15.232,21.6761,1.93729,16.0641,2.91284,6.19734,7.8508,2.22167,0.417352,1.5527,6.14577,2.57638,0.341764,31.6394
2018-11-10,3.72698,1.75327,6.4463,4.354,0.0403385,0.0697646,2.07358,1.10316,1.83876,1.2609,2.30602,2.13782,0.660173,0.2404,11.193,9.14267,9.43519,6.91703,2.43919,6.97736,15.5043,12.1951,2.97156,4.64243,3.84911,1.10142,0.00589001,3.36398,3.0865,2.83624,3.59941,5.50404,0.18278,0.193338,0.835578,1.16363,2.65363,0.660981,3.02816,1.85885,10.2659,20.1797,11.576,1.25074,1.0611,1.96852,14.4465,4.19438,3.55074,6.91895,2.92715,7.11596,1.27778,0.924707,3.17923,6.84274,1.07131,0.0,1.51259,0.586609,4.90657,1.99766,3.87647,1.20471,1.52607,7.06764,2.22431,2.46214,0.474
2018-11-11,0.706716,31.7088,8.40228,8.90684,0.42229,2.95607,2.02591,0.98981,4.93122,4.92914,6.64141,3.86597,10.2659,10.7474,8.11148,7.92684,1.15106,1.30629,0.597283,0.397591,0.0103039,0.239099,1.63111,0.181677,3.36873,2.4042,2.36172,1.62447,1.94023,2.40347,1.39394,1.78622,3.01445,1.60446,2.70485,2.95119,2.98401,2.47737,5.83855,1.38448,0.590341,0.0,1.95867,4.95592,8.31522,2.2008,0.209413,2.82171,4.75091,2.22902,6.66495,5.87016,3.70378,2.05644,4.30877,0.766331,0.836166,0.341162,3.00882,1.27068,0.482015,4.25161,1.26686,0.358253,2.44743,1.36977,3.92568,2.24853,1.18304
2018-11-12,2.13958,3.13824,0.989306,4.66914,4.4223,13.2072,18.4357,16.144,7.36439,4.26225,1.747,2.73572,7.32712,5.82876,3.45236,4.08411,1.72996,1.67544,3.77412,1.47824,0.0926156,0.0627242,0.647863,1.382,2.82106,1.4058,12.642,2.30046,2.54985,3.43019,1.73562,1.57169,1.18992,4.30934,1.76999,2.64678,2.44684,0.472306,4.31541,5.14851,2.91153,0.0374138,1.79612,0.0780183,2.53859,3.393,0.00554832,0.0278914,2.98577,12.4692,3.43302,13.153,3.48266,6.76842,3.97612,3.61898,0.418119,0.434589,1.16079,0.233261,0.0988978,0.251795,0.49563,4.12882,5.62543,12.8463,4.25752,4.43446,3.91848
2018-11-13,1.75534,3.75469,1.0812,2.05474,0.0121387,0.0044094,1.03312,0.780832,1.54728,3.28063,3.01736,3.98262,1.31786,0.874369,2.47265,1.01152,6.55538,4.2464,7.31927,2.3765,0.248749,0.257945,2.79057,0.795052,9.70369,5.26123,0.021708,3.99742,6.51715,5.328,11.6208,7.98451,11.065,11.6583,6.15687,9.56302,7.60386,6.62046,8.92894,9.27946,0.0637952,6.03943,0.228006,0.39088,1.32658,6.71616,0.420501,0.0,6.03893,6.00827,1.99028,6.34001,4.98528,4.84877,2.23314,1.98804,1.24952,0.109332,3.71684,0.8775,5.20821,0.0,0.419642,0.050477,12.0966,5.0097,4.28135,9.69796,0.191623
2018-11-14,0.04521,0.752055,6.39575,2.38647,0.0508415,0.013385,0.171017,0.0155855,2.6733,4.53472,3.93392,2.35635,2.33411,3.4715,12.0056,11.952,1.5809,4.82268,0.260446,0.523207,2.11155,3.45257,2.14677,0.902325,1.52356,2.91942,0.00214559,1.34645,2.74405,1.37926,1.49638,4.0759,5.22575,5.45409,4.61915,5.762,2.99616,2.99495,4.94787,6.20918,1.82621,3.16309,5.36487,4.05707,4.95048,1.39076,4.74102,5.75016,5.92788,6.8367,5.36737,5.15212,1.52611,4.47758,2.99798,5.43766,0.0968898,0.0198904,2.03611,0.746369,4.02959,5.07528,0.244388,0.826775,5.04496,3.21254,2.82752,4.63976,0.0
2018-11-15,0.079916,1.00248,0.0,0.0027803,0.616927,1.52089,0.0448318,0.196522,0.0496951,0.00140599,0.56612,0.188313,0.00420187,0.0,0.0,0.0125462,2.49963,0.538944,4.5615,0.668466,0.659749,0.355097,0.850366,1.9777,3.2486,3.56417,1.73354,7.43406,2.76835,6.03011,1.5053,3.17802,0.465826,1.14112,1.29834,0.99025,5.91596,6.82485,1.42443,2.85092,1.62166,1.74996,0.537035,0.507858,1.05119,0.715612,1.34945,0.880818,0.475511,0.35245,1.29406,1.45966,1.46994,2.92243,0.0511448,0.0243153,5.62395,4.74119,6.55401,6.01318,1.97328,1.09411,5.13609,2.13102,6.5356,3.0853,5.53642,4.42765,0.688735
2018-11-16,0.56091,0.946383,0.152912,0.371297,0.354705,4.15609,0.465134,0.202522,15.2703,5.44684,0.804438,6.6614,1.89502,0.424327,0.77561,1.71893,0.622556,1.52229,0.410136,0.0789592,0.331468,6.4666,1.47151,1.55331,1.67922,2.1234,1.15553,1.57962,2.16259,1.54843,1.19841,2.55879,3.1714,3.87481,2.98643,3.14638,2.17365,4.61452,4.54146,5.26119,1.36784,0.329111,0.630942,1.88281,2.88486,2.36861,0.284371,0.790377,0.426624,0.827226,0.624856,1.20378,3.64701,5.20354,4.61312,2.82172,1.08009,3.97743,1.35564,1.69576,0.607388,0.508882,4.31032,4.01475,8.43267,1.84314,6.06856,5.8509,0.217337
2018-11-17,19.4115,17.3043,5.77933,16.534,18.269,49.2246,49.4001,47.6667,3.26608,3.74239,0.139276,0.589542,5.63832,6.47355,4.96208,6.78692,13.5712,11.935,21.8923,16.0348,19.2691,13.9564,6.50439,20.4977,12.1664,17.2262,70.3698,13.1209,13.3672,9.35825,15.4483,12.9306,8.90901,11.8648,16.3917,21.7365,18.9022,17.767,3.62181,5.0885,8.84478,10.6545,4.85698,3.00054,0.909632,8.23383,5.2551,2.63981,0.138997,0.222088,0.0316865,0.0261135,18.2736,16.2239,1.08127,1.02756,17.9398,8.21741,11.596,9.76224,2.73503,0.204942,19.4596,11.0283,11.172,0.0492117,19.1984,11.4368,23.0846
2018-11-18,12.6032,4.81072,4.09345,7.33159,16.0799,11.2074,9.76736,9.36197,2.74357,4.10893,2.7967,2.44624,1.1923,1.27569,3.83341,2.49194,15.331,5.76143,7.92299,8.88879,10.3978,10.8355,5.04145,9.62038,12.1886,6.51989,13.3642,12.7056,9.42915,17.5764,8.52099,9.08025,3.44526,3.7774,8.78612,7.7842,8.15927,7.0786,2.22002,3.64687,10.635,7.94642,6.53414,1.15779,1.60907,10.9726,8.509,3.82656,5.10108,5.04842,2.86733,2.05331,19.6809,12.9463,5.55764,2.63594,5.74234,9.44627,7.36378,8.87714,3.54227,2.60338,9.61015,6.5331,5.00797,1.90897,10.4187,1.75775,14.7864
2018-11-19,24.3256,12.3243,18.5734,17.7822,32.1724,25.433,22.115,20.1432,39.2407,23.8669,46.3796,36.5702,34.0261,23.6291,20.8465,24.1332,12.7177,15.3316,9.92831,11.7526,9.44478,27.6263,15.6753,9.2076,21.1805,17.5508,26.081,17.537,11.3757,17.2173,12.584,11.8613,26.677,24.606,14.9397,18.9356,15.5694,16.6288,32.7385,37.4951,20.209,32.1274,27.6772,23.915,31.7667,20.9673,41.4584,42.4559,42.7972,41.6845,40.589,40.4504,22.1702,22.2296,32.5256,34.1223,16.4719,23.1197,20.9601,14.3872,47.484,43.072,18.211,27.4808,24.2978,45.3323,21.3308,35.9114,43.2943
2018-11-20,1.12849,3.4429,0.239355,1.80136,1.21873,1.53424,4.3834,1.31541,5.85562,4.7422,6.44196,5.50342,6.1475,5.6239,0.429683,0.141174,2.73855,3.47291,3.05625,2.55345,4.92658,4.19124,8.93769,5.25179,3.13282,4.41879,1.63356,7.3435,2.10346,6.05125,2.80777,2.27945,8.94838,6.48201,10.151,6.61013,7.22048,4.32614,7.34855,5.3656,8.57623,3.55146,7.83478,11.4054,10.127,7.13086,4.49087,5.93632,8.7532,4.58747,9.47191,4.39741,3.75724,2.02265,6.04188,2.95267,4.74615,8.32482,3.70519,5.52539,8.03299,5.4254,6.97012,14.1081,1.79635,3.73576,2.66133,1.98742,3.13721
2018-11-21,44.5611,24.3051,21.8227,23.1183,54.7262,51.1372,29.3375,49.0303,35.0546,58.7766,52.9062,49.73,25.3859,32.9222,43.8953,46.0713,14.8225,24.0967,4.24583,10.112,13.6594,15.5104,24.6345,5.70985,11.3857,3.66903,50.764,13.9255,18.4615,17.0941,10.3788,12.1282,24.9309,28.1435,24.5597,22.3768,12.8574,1.68286,65.3023,36.271,14.7315,18.2644,27.8156,27.0401,68.2829,17.3038,26.1259,39.2817,52.5098,65.9566,59.2232,62.8294,15.6568,30.5251,63.2896,57.6218,1.31217,0.748635,2.11454,0.722628,35.1111,36.2309,8.78708,11.0314,28.0516,63.1544,25.0704,29.2549,38.5293
2018-11-22,0.341578,0.896213,0.881993,0.579063,0.0930385,0.161346,0.421718,0.284755,2.1459,2.47864,0.962946,1.62302,1.32431,3.01413,0.931273,0.43349,0.677253,1.32703,0.305853,0.359339,2.49367,3.34176,1.58553,0.816464,1.24485,0.306889,0.0402034,2.86617,1.09153,1.60755,0.455708,0.783866,0.951142,2.07291,1.51844,2.45269,2.87045,5.62121,0.879277,0.920992,1.91338,3.03494,1.64372,0.997515,0.932294,1.98111,3.31642,1.47697,2.44254,2.15003,1.13378,2.04831,5.77539,3.54036,3.90567,1.35903,0.502807,0.445184,4.27475,7.94876,2.02806,0.919068,0.440462,0.856328,4.12687,1.0599,5.4386,2.06865,0.192106
2018-11-23,1.43567,4.24445,1.94222,2.41545,1.42188,1.05519,2.90438,0.981514,3.60883,1.27,7.1236,5.07657,1.90802,1.42346,2.82156,1.61465,0.489425,1.71992,1.38897,1.27334,3.50277,1.79983,2.23684,4.34663,0.334274,0.84509,0.231928,0.0416461,2.80075,1.01347,0.196008,0.856585,2.94196,2.4508,1.79202,2.47241,0.313844,0.817683,4.51473,3.08368,4.42817,2.58771,2.50563,3.49496,5.69283,0.700886,1.67869,4.41542,4.95946,3.8,6.56211,3.55893,1.1832,1.84141,2.96741,1.11974,0.625203,0.463827,0.779392,0.874232,4.38206,6.81031,2.30192,2.62004,7.01454,2.47834,2.96984,9.7784,0.0101314
2018-11-24,0.10245,0.0,0.0,0.0,0.0,0.0451665,0.0,0.0,0.0310504,0.0,0.0720951,0.0193851,0.0411701,0.0123014,0.0,0.0,0.08864,0.0376306,5.41658,0.377785,0.624079,0.0791036,8.78143,6.77814,5.64899,5.27486,0.0,9.13825,5.41584,5.98137,7.37951,7.59011,6.63273,15.5048,8.82354,14.8211,10.595,5.55736,2.36531,7.27804,4.83042,3.587,0.0,7.98599,1.32112,6.92415,0.08863,2.00844,0.0,0.0,1.04106,0.0055955,15.1804,16.7397,0.0,0.0,5.73984,1.38411,4.20215,0.795827,0.0791198,0.0793173,7.69545,3.85125,14.919,0.431564,9.96507,7.08888,0.0
2018-11-25,19.8637,30.4697,40.7825,44.0096,8.67509,13.7609,20.5849,22.3778,37.1879,57.4754,17.3649,35.5718,34.0007,40.0546,23.5743,16.7589,4.70801,4.52928,6.95269,3.06743,6.29227,7.9831,4.23707,4.69259,6.95031,10.2395,6.12324,7.32362,3.40084,2.41844,8.05858,16.5253,5.22185,5.01263,5.41684,11.0097,9.30205,4.6167,5.22063,5.15495,4.62153,5.71131,6.57083,6.89395,5.87356,5.40989,11.1891,9.29909,17.8992,10.6368,5.0865,4.32678,6.29631,5.36094,32.4449,22.7605,3.75027,2.89823,11.1195,2.7368,15.0692,15.9087,3.01872,5.18926,6.52439,4.21473,6.33943,5.00213,4.5881
2018-11-26,2.05422,0.671422,0.42652,0.93881,1.83042,3.86693,0.815448,1.42624,2.00298,0.882706,1.54274,2.61389,1.46045,0.725465,2.45414,3.19907,2.60549,4.4446,3.02541,2.80125,1.77237,1.5147,5.80616,2.48714,6.53601,7.12531,2.32804,12.6278,6.02309,9.98963,8.42523,4.42059,2.02242,2.28219,6.31074,4.89465,11.9973,6.43813,0.931902,1.33934,2.83519,1.16815,2.53269,2.33676,0.798418,7.8572,1.33244,0.849769,0.818895,1.30247,0.808925,1.14409,4.34312,2.57107,1.44438,2.55505,4.46114,3.6118,5.21748,2.93507,1.13691,1.2832,4.57995,5.11387,0.997248,1.43013,4.12316,2.87982,1.97801
2018-11-27,11.3607,12.9889,17.985,19.9355,4.89733,3.9102,12.6771,8.60398,6.22524,13.0735,3.16775,4.26033,10.7116,15.9281,19.1618,28.7693,5.50876,5.46902,4.27117,4.08888,4.26666,5.37084,4.65465,3.77492,10.0456,6.0523,4.03151,8.75184,5.92972,10.6237,5.85241,6.75944,6.7116,11.7876,7.23985,10.9442,6.67247,14.8224,3.78805,6.04107,3.20172,3.15849,5.54263,4.87082,3.06961,6.52383,3.90771,3.61425,8.90777,9.55949,3.1693,5.15274,12.0147,13.0008,12.9145,22.4736,7.32612,8.83122,14.0209,13.5695,3.78636,2.968,5.33511,10.9888,9.0671,6.70053,11.553,7.6514,4.19924
